combokey	school_size	size_cat	student_abs	teach_abs
10180001796	medium-large	3	0.09404	0.45161
10180002093	very large	4	0.09625	0.39474
10180002146	very large	4	0.07038	0.48387
10180002172	very large	4	0.10526	0.60714
10180002173	medium-large	3	0.06678	0.17778
10183000654	medium-small	2	0.11374	0.51429
10183000655	small	1	0.01235	0.54545
10183000656	medium-small	2	0.01852	0.55172
10183000657	medium-small	2	0.06564	0.66667
10183000658	small	1	0.03871	0.59259
10183000659	small	1	0.07639	0.57143
10183000662	very large	4	0.12536	0.70968
10183000663	small	1	0	0.38095
10183000666	medium-small	2	0.01961	0.72727
10183000667	medium-large	3	0.12801	0.62162
10183000668	medium-large	3	0.10166	0.78125
10183000671	medium-large	3	0.13358	0.56
10183001532	very large	4	0.1682	0.58824
10183001533	medium-small	2	0.10175	0.53333
10183001534	medium-small	2	0.09747	0.52632
10183001674	small	1	0.09474	0.77419
10183001751	medium-large	3	0.03472	0.5
10186000672	very large	4	0.09665	0.0202
10186000673	very large	4	0.03012	0.08989
10189000674	medium-large	3	0.11414	0.08108
10189000675	medium-large	3	0.1181	0.51429
10189000677	medium-large	3	0.14021	0.27027
10189000678	very large	4	0.05263	0.46875
10189000679	medium-small	2	0.03404	0.36842
10189001675	small	1	0	0
10192000469	very large	4	0.26185	0.13514
10192000472	very large	4	0.233	0.48737
10192000483	very large	4	0.1196	0.56338
10192000681	medium-small	2	0.1315	0.52434
10192000684	medium-large	3	0.01079	0.39024
10192000687	very large	4	0.22222	0.06223
10192000689	very large	4	0.19451	0.53215
10192000691	medium-large	3	0.07632	0.54286
10192000692	medium-small	2	0.17904	0.26316
10192000694	very large	4	0.21106	0.37402
10192000695	very large	4	0.08466	0.33333
10192000696	very large	4	0.11812	0.15075
10192000697	medium-small	2	0.13649	0.34749
10192000698	medium-large	3	0.13524	0.24977
10192000699	medium-small	2	0.01124	0.10345
10192000701	medium-large	3	0.20354	0.2924
10192000703	very large	4	0.10579	0.57725
10192000704	very large	4	0.22698	0.24309
10192000705	very large	4	0.14053	0.34602
10192000706	very large	4	0.06932	0.48489
10192000710	medium-small	2	0.12315	0.39185
10192000715	medium-small	2	0.06969	0.53603
10192000716	very large	4	0.03695	0
10192000717	very large	4	0.05662	0.03899
10192000718	medium-small	2	0.11828	0
10192000720	very large	4	0.01366	0.5
10192000724	medium-small	2	0.06161	0.05263
10192000725	very large	4	0.39195	0.27058
10192000727	medium-large	3	0.22716	0.1222
10192000728	very large	4	0.0339	0.30769
10192000729	medium-small	2	0.10335	0.4329
10192000730	medium-small	2	0.15705	0.31111
10192000732	very large	4	0.28828	0.54
10192000733	very large	4	0.14031	0.35994
10192000734	very large	4	0.33539	0.21667
10192000735	very large	4	0.13748	0.39024
10192000736	very large	4	0.03281	0
10192000737	medium-large	3	0.02079	0.38997
10192000740	small	1	0.11675	0.35294
10192000744	very large	4	0.24162	0.38411
10192000749	medium-small	2	0.11486	0.14354
10192000750	small	1	0.09877	0.25
10192001453	medium-large	3	0.18229	0.41975
10192001539	medium-large	3	0.12972	0.41543
10192001542	very large	4	0.17172	0.32819
10192001543	very large	4	0.19066	0.41841
10192001752	very large	4	0.11179	0.34453
10192002079	medium-large	3	0.15478	0
10192002117	very large	4	0.16256	0.34897
10192002166	very large	4	0.11409	0.12626
10192002169	medium-small	2	0.05823	0.90955
10192002174	medium-large	3	0.11071	0.68085
10192002182	very large	4	0.36406	0.33333
10192099998	very large	4	0.12075	0.46429
10195000756	very large	4	0.1532	0.44453
10195000757	medium-small	2	0.14557	0.27335
10195001511	very large	4	0.16282	0.41667
10195001720	medium-large	3	0.16231	0.37618
10198000759	medium-small	2	0.21359	0.26667
10198000760	small	1	0.10317	0.22422
10198001544	medium-large	3	0.19794	0.31034
10201000763	small	1	0	0
10201000764	very large	4	0.18999	0
10201000765	very large	4	0.51188	0.6087
10201000767	very large	4	0.27745	0.03571
10201000769	small	1	0.09396	0.42857
10201000770	very large	4	0.18405	0
10201000772	very large	4	0.18468	0.39759
10201000773	medium-small	2	0.03636	0
10201000774	medium-small	2	0.36364	0
10201000775	very large	4	0.27863	0
10201001545	very large	4	0.00476	0
10204000776	medium-small	2	0.18978	0.13559
10204000777	small	1	0.23077	0
10204000778	medium-large	3	0.08506	0.26667
10204000779	medium-small	2	0.14573	0.72333
10204000780	medium-small	2	0.13193	0.37736
10204000783	very large	4	0.28662	0.358
10204000785	very large	4	0.02448	0.64949
10204000786	medium-large	3	0.08913	0.69368
10204000787	small	1	0.02703	0.27778
10204000788	medium-small	2	0.14103	0.24
10204000958	small	1	0	0.11111
10204001410	medium-large	3	0.20174	0.66943
10204001546	medium-large	3	0.13759	0.50575
10204099999	small	1	0	1
10207000284	very large	4	0.01368	0.34553
10207000285	very large	4	0.14056	0.52146
10207000290	medium-small	2	0.10425	0.72254
10207000486	very large	4	0.09348	0.29032
10207000790	very large	4	0.17226	0.22449
10207000791	medium-large	3	0.20107	0.18605
10207000792	medium-small	2	0.14859	0.05
10207000793	very large	4	0.01958	0.0312
10207000794	very large	4	0.13539	0.32653
10207000795	very large	4	0.02143	0.29412
10207000796	very large	4	0.13597	0.26671
10207002197	medium-large	3	0.16634	0.06897
10207099999	medium-large	3	0.14789	0.6
10210000797	very large	4	0.20189	0.2199
10210000799	medium-large	3	0.21552	0.30936
10210000800	very large	4	0.1439	0.36847
10210000805	medium-large	3	0.13895	0.29197
10210000806	small	1	0.23958	0.36213
10210000808	very large	4	0.12796	0.16129
10210000810	very large	4	0.22895	0.33394
10210001454	very large	4	0.17619	0.27334
10210001549	very large	4	0.2347	0.3242
10210002081	very large	4	0.19008	0.45317
10210002164	medium-large	3	0.0082	0.34483
10213000811	small	1	0	0
10213000812	medium-small	2	0.04651	0
10213000813	small	1	0.11602	0
10216000815	medium-small	2	0.48062	0.11111
10216000816	medium-small	2	0.03196	0.47059
10216000817	medium-small	2	0.08397	0.36364
10216000821	small	1	0.29293	0.77855
10216001635	small	1	0	0.27778
10216001636	medium-small	2	0.1748	0.15
10216001637	small	1	0.16374	0.22624
10219000824	medium-small	2	0.2614	0
10219000826	medium-small	2	0.07308	0.375
10219000827	medium-small	2	0.11563	0.13043
10219000829	small	1	0.17241	0.33333
10219001811	medium-large	3	0.27303	0.26471
10219001863	medium-large	3	0.00794	0.07547
10222000030	very large	4	0.20986	0.6192
10222000556	medium-large	3	0.25197	0.45161
10222000560	very large	4	0.0055	0.43538
10222000566	very large	4	0.22586	0.53505
10222000835	very large	4	0.125	0.64644
10222000836	very large	4	0.02863	0.01333
10222000837	medium-large	3	0.20813	0.54255
10222000838	very large	4	0.09297	0.33591
10222000842	medium-large	3	0.08349	0.54054
10222000843	medium-small	2	0.2	0.14091
10222000846	medium-small	2	0.41176	0.25955
10222000848	very large	4	0.14084	0.71166
10222000850	medium-small	2	0.16746	0.55556
10222000978	small	1	0.4359	0
10222001411	very large	4	0.25703	0.81561
10222001412	very large	4	0.17381	0.35714
10222001433	very large	4	0.10704	0.60866
10222001513	medium-large	3	0.15098	0.41769
10222001683	very large	4	0.22839	0.15068
10222001684	very large	4	0.17289	0.02301
10222001731	very large	4	0.13123	0.36957
10222001820	very large	4	0.0536	0.53166
10222001821	very large	4	0.09613	0.33333
10222002082	medium-small	2	0.08861	0.4489
10222002163	very large	4	0.19007	0.45714
10222002178	very large	4	0.45666	0.58703
10225000852	small	1	0.13333	0.52941
10225000854	small	1	0.32258	0.5
10225000856	medium-small	2	0.11618	0.62893
10225000857	very large	4	0.01603	0.31646
10231000861	small	1	0.12179	0.47619
10231000862	small	1	0.15894	0.32859
10231000863	medium-small	2	0.06296	0.26667
10231000865	medium-small	2	0.10081	0.04545
10231000866	medium-small	2	0.17593	0.41667
10231000867	medium-large	3	0.1115	0.03658
10231000868	medium-large	3	0.12288	0.08333
10231000869	medium-small	2	0.01818	0
10231000985	small	1	1	0
10231001552	very large	4	0.19259	0
10231002160	medium-small	2	0.18103	0.4065
10231099999	medium-small	2	0.05217	0.75705
10235000890	medium-large	3	0.26389	0.53715
10235000891	medium-small	2	0.26611	0.14286
10235000892	medium-small	2	0.01759	0.2
10237000572	very large	4	0	0.13208
10237000895	very large	4	0.0934	0.08333
10237000896	medium-large	3	0	0.24324
10237000897	very large	4	0	0.15
10237000898	very large	4	0.33974	0.17391
10237000899	very large	4	0.02501	0.23704
10237000900	very large	4	0.01735	0.18333
10237000901	medium-small	2	0	0.19048
10237000902	medium-small	2	0	0.14286
10237000904	medium-small	2	0.06829	0.17647
10237000906	very large	4	0.01679	0.24
10237000907	very large	4	0	0.20455
10237000910	medium-large	3	0	0.21053
10237000911	small	1	0	0
10237000912	very large	4	0.01327	0.17391
10237000913	very large	4	0	0.2
10237000914	medium-large	3	0	0.19355
10237000915	very large	4	0	0.11429
10237000916	medium-large	3	0.05755	0.3
10237000918	medium-small	2	0	0.11538
10237000919	very large	4	0	0.17021
10237000920	very large	4	0	0.15094
10237000922	medium-large	3	0	0.15789
10237000924	medium-large	3	0	0.09756
10237000927	medium-small	2	0	0.29167
10237000928	medium-small	2	0	0.13793
10237000930	small	1	0	0.175
10237000931	very large	4	0.04762	0.11628
10237000932	medium-small	2	0	0.1875
10237000934	very large	4	0.33859	0.22609
10237000935	medium-small	2	0	0.08
10237000936	medium-large	3	0	0.2
10237000937	medium-small	2	0	0.09524
10237000938	very large	4	0	0.19512
10237000939	medium-small	2	0	0.05263
10237000940	medium-large	3	0	0.26667
10237000942	very large	4	0.26639	0.14961
10237000943	medium-large	3	0	0.22222
10237000944	missing	0	.	0.06897
10237000946	medium-large	3	0	0.2
10237000947	very large	4	0	0.25
10237000949	medium-small	2	0	0.11111
10237000954	medium-large	3	0.00482	0.07692
10237000955	very large	4	0	0.21111
10237000956	medium-large	3	0.0303	0.08333
10237000960	medium-small	2	0.16933	0.04545
10237000961	very large	4	0.00239	0.12245
10237000962	very large	4	0.31818	0.1129
10237000963	medium-large	3	0	0.30435
10237000964	very large	4	0	0.2
10237000965	very large	4	0	0.08696
10237000968	medium-small	2	0	0.22222
10237000969	very large	4	0	0.21951
10237000970	medium-large	3	0	0.1
10237000989	very large	4	0.06809	0.2268
10237000990	very large	4	0	0.13559
10237000992	very large	4	0	0.17778
10237001028	medium-small	2	0	0.11538
10237001030	medium-large	3	0	0.21875
10237001414	medium-large	3	0.05788	0.09302
10237001415	medium-large	3	0	0.075
10237001435	very large	4	0.01344	0.15
10237001436	very large	4	0	0.04082
10237001437	very large	4	0	0.26563
10237001438	medium-large	3	0	0.19231
10237001516	medium-large	3	0	0.12821
10237001556	medium-large	3	0	0.14286
10237001559	medium-large	3	0	0.1
10237001560	medium-large	3	0	0.25
10237001595	very large	4	0	0.09615
10237001617	very large	4	0.02813	0.09434
10237001618	medium-small	2	0.63504	0.3617
10237001619	medium-large	3	0.01937	0.09091
10237001620	medium-large	3	0	0.16279
10237001686	small	1	0	0.23529
10237001687	medium-small	2	0	0.13333
10237001688	very large	4	0	0.11579
10237001689	small	1	0	0.15625
10237001732	medium-large	3	0	0.16129
10237001775	medium-large	3	0	0.02941
10237001813	very large	4	0	0.13433
10237002083	medium-large	3	0	0.06977
10237002136	medium-large	3	0.0036	0.13889
10237002168	medium-large	3	0	0.09375
10240000973	medium-large	3	0.03137	0.06319
10240000975	very large	4	0.01026	0
10240000979	medium-small	2	0	0
10240000980	very large	4	0.00318	0
10240000981	small	1	0	0
10240000983	medium-large	3	0	0
10240001562	medium-large	3	0.01101	0.04545
10243000504	medium-large	3	0	0.25
10243000512	medium-small	2	0.13456	0
10243000991	medium-large	3	0	0.03509
10243000993	very large	4	0.24171	0
10243000995	very large	4	0.34024	0.24615
10243000996	medium-large	3	0.06517	0
10243000998	medium-small	2	0.00766	0.05
10243001001	very large	4	0.21698	0.5814
10243001004	medium-large	3	0.15385	0.65789
10243001006	very large	4	0	0.23404
10243001007	medium-large	3	0.00668	0.03125
10243001008	medium-large	3	0.02743	0.25
10243001009	medium-small	2	0.17172	0.11111
10243001010	small	1	0.1	0
10243001011	small	1	0.41772	0
10243001012	medium-small	2	0.25806	0.06667
10243001013	medium-large	3	0	0.5
10243001014	very large	4	0.00268	0.51163
10243001015	very large	4	0.08172	0.13158
10243001016	very large	4	0	0
10243001017	medium-large	3	0.28816	0.11765
10243001021	medium-large	3	0.00985	0
10243001022	medium-large	3	0.01075	0.84848
10243001024	very large	4	0.30833	0.67857
10243001025	medium-large	3	0.19268	0.61765
10243001027	medium-small	2	0.03593	0
10243001031	medium-large	3	0.13894	0.93723
10243001035	very large	4	0.09256	0.36792
10243001036	very large	4	0.33478	0.75294
10243001037	medium-small	2	0.24542	0.05556
10243001039	medium-large	3	0.13821	0.07692
10243001101	medium-small	2	0.19629	0.57245
10243001111	very large	4	0.26685	0.04651
10243001392	very large	4	0.06881	0.56
10243001417	medium-large	3	0	0.54545
10243001439	medium-large	3	0.19628	0.13333
10243001457	very large	4	0.05804	0.52778
10243001458	medium-large	3	0.09727	0
10243001459	very large	4	0.11473	0.13158
10243001524	very large	4	0.16515	0.4902
10243001563	very large	4	0.22141	0.23256
10243001564	medium-large	3	0.11111	0.21739
10243001691	small	1	0	0.28571
10243001753	very large	4	0.17503	0.44444
10243001776	medium-large	3	0.06184	0.5
10243001777	very large	4	0.12046	0.25287
10243002084	very large	4	0.07365	0.031
10243002151	medium-large	3	0.05078	0.63158
10243002152	very large	4	0.09135	0.64
10243002157	small	1	0.37736	0.1
10243099998	medium-small	2	0.17157	0
10243099999	medium-large	3	0.11299	0.69421
10248000202	medium-large	3	0.20815	0.57903
10248000204	medium-small	2	0.13859	0.65502
10248000212	medium-large	3	0.11796	0.63128
10248000574	medium-large	3	0	0.40327
10248001041	medium-large	3	0.01261	0.369
10248001042	medium-large	3	0.11628	0.30645
10248001043	medium-small	2	0.1516	0.21058
10248001044	medium-small	2	0.06545	0.4298
10248001046	medium-small	2	0.09091	0.32422
10248001048	medium-large	3	0.10959	0.48014
10248001050	medium-small	2	0.27308	0.54585
10248001051	medium-large	3	0.01556	0.63699
10248001052	medium-small	2	0.10627	0.44255
10248001440	very large	4	0.13861	0.47018
10248001696	very large	4	0.18182	0.6477
10248001864	medium-small	2	0.02799	0.41112
10248001871	medium-small	2	0.03652	0.20288
10248099999	small	1	0	1
10249001053	medium-large	3	0.00384	0.34884
10249001054	medium-large	3	0.00384	0.31707
10249001055	very large	4	0.00254	0.37551
10249001056	very large	4	0.00583	0.24731
10249001057	very large	4	0.00354	0.22353
10249001058	medium-large	3	0	0.37267
10252001059	very large	4	0.0597	0.27363
10252001060	medium-small	2	0.15481	0.38525
10252001062	very large	4	0.14365	0.2684
10252001063	medium-small	2	0.08182	0.19672
10252001424	very large	4	0.08809	0.425
10252001800	medium-small	2	0	0.47761
10255000583	very large	4	0.11045	0.51447
10255001064	medium-large	3	0.1373	0.49423
10255099999	medium-small	2	0.02653	0.31114
10258000093	medium-small	2	0.11511	0.19608
10258000349	medium-small	2	0.11988	0.26087
10258001067	medium-small	2	0.10875	0.3937
10258001068	medium-small	2	0.06358	0.53719
10258001070	very large	4	0.14218	0.29586
10258001071	very large	4	0.13632	0.3986
10258001566	medium-small	2	0.08824	0.30612
10258001778	medium-small	2	0.115	0.63433
10261001073	medium-small	2	0.04885	0
10261001074	medium-small	2	0.0102	0.04348
10261001078	medium-large	3	0.0334	0.02778
10263501075	very large	4	0.16844	0.12195
10263501076	very large	4	0.10633	0.08772
10263501383	very large	4	0.12481	0.16981
10263501733	very large	4	0.1084	0.24444
10263501865	medium-large	3	0.07835	0.26471
10263502099	medium-large	3	0.12172	0.27838
10264001080	very large	4	0.24597	0.23404
10264001081	medium-large	3	0.15977	0.59477
10264001084	medium-large	3	0.11006	0.33333
10264001085	medium-small	2	0.13605	0.17778
10265001469	medium-small	2	0.17778	0.25926
10265001541	medium-small	2	0.02201	0.11765
10265001569	medium-small	2	0.11527	0.16
10265001570	medium-small	2	0.34386	0
10265001572	medium-large	3	0.24939	0.3125
10265001573	very large	4	0.29669	0.24286
10265001722	medium-large	3	0.1589	0.29032
10265001883	medium-large	3	0.25659	0.5
10265099999	small	1	0.25	0.11111
10267001577	medium-small	2	0.24791	0.34783
10267001579	medium-small	2	0.11111	0.40741
10267001734	medium-large	3	0.04671	0.24443
10267001735	medium-large	3	0.02457	0.2
10270001088	very large	4	0.22778	0.26829
10270001089	medium-small	2	0.23762	0.13333
10270001090	very large	4	0.16717	0.04762
10270001091	very large	4	0.07634	0.33962
10270001092	medium-large	3	0.16384	0.33333
10270001093	medium-large	3	0.19876	0.20588
10270001096	medium-small	2	0.18232	0.26923
10270001547	very large	4	0.0629	0.04
10270001548	very large	4	0.23151	0.34
10270002140	medium-large	3	0.22749	0.37037
10273001097	medium-small	2	0.02959	0.04348
10273001098	medium-small	2	0.33446	0.2
10273001099	medium-small	2	0.08302	0.5
10273001102	medium-small	2	0.01379	0.25
10273001103	very large	4	0.09539	0
10273001104	medium-large	3	0.21012	0.23077
10273001106	medium-small	2	0.12292	0
10276001108	medium-small	2	0.27616	0
10276001109	medium-large	3	0.17324	0
10276001818	medium-small	2	0.21986	0.46154
10279001110	medium-small	2	0.12534	0.51724
10279001112	medium-large	3	0.30786	0.61765
10279001113	medium-large	3	0.16466	0.44737
10279001114	medium-large	3	0.2265	0.24242
10279001115	medium-small	2	0.09873	0.55882
10282001119	medium-large	3	0.02878	0
10282001122	small	1	0.03226	0.33333
10282001123	medium-large	3	0.14112	0.04348
10282001124	small	1	0	0
10282001125	very large	4	0	0.10204
10282002171	medium-small	2	0.0219	0
10285001126	medium-large	3	0.13816	0.03571
10285001127	medium-large	3	0.05934	0.21212
10285001128	medium-large	3	0.09281	0.30556
10288001132	small	1	0.08421	0.35714
10288001133	medium-large	3	0.15385	0.5
