state	provider	provider_type	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
South Carolina	Converse College	Traditional	19	231	223	27	0.076	0.924	0.892	0.108
South Carolina	Erskine College	Traditional	5	13	17	1	0.277777778	0.722222222	0.944444444	0.055555556
South Carolina	Francis Marion University	Traditional	42	230	136	136	0.154411765	0.845588235	0.5	0.5
South Carolina	Furman University	Traditional	12	68	68	12	0.15	0.85	0.85	0.15
South Carolina	Lander University	Traditional	29	73	90	12	0.284313725	0.715686275	0.882352941	0.117647059
South Carolina	Limestone College	Traditional	14	18	25	7	0.4375	0.5625	0.78125	0.21875
South Carolina	Morris College	Traditional	4	2	1	5	0.666666667	0.333333333	0.166666667	0.833333333
South Carolina	Newberry College	Traditional	19	30	43	4	0.387755102	0.612244898	0.914893617	0.085106383
South Carolina	North Greenville University	Traditional	90	288	340	26	0.238095238	0.761904762	0.928961749	0.071038251
South Carolina	Presbyterian College	Traditional	9	29	38	0	0.236842105	0.763157895	1	0
South Carolina	Program of Alternative Certification for Educators (PACE) Program - SCDE	Alternative, not IHE-based	290	420	436	265	0.408450704	0.591549296	0.621968616	0.378031384
South Carolina	South Carolina State University	Traditional	8	20	1	27	0.285714286	0.714285714	0.035714286	0.964285714
South Carolina	Southern Wesleyan University	Traditional	29	79	87	17	0.268518519	0.731481481	0.836538462	0.163461538
South Carolina	Teach for America	Alternative, not IHE-based	28	154	129	49	0.153846154	0.846153846	0.724719101	0.275280899
South Carolina	The Citadel	Traditional	40	48	77	11	0.454545455	0.545454545	0.875	0.125
South Carolina	University of South Carolina - Aiken	Traditional	13	58	60	11	0.183098592	0.816901408	0.845070423	0.154929577
South Carolina	University of South Carolina - Beaufort	Traditional	7	20	19	8	0.259259259	0.740740741	0.703703704	0.296296296
South Carolina	University of South Carolina - Columbia	Traditional	259	1076	1162	267	0.194007491	0.805992509	0.813156053	0.186843947
South Carolina	University of South Carolina - Upstate	Traditional	49	148	137	58	0.248730964	0.751269036	0.702564103	0.297435897
South Carolina	Winthrop University	Traditional	50	229	227	51	0.17921147	0.82078853	0.816546763	0.183453237
South Carolina	Wofford College	Traditional	2	14	14	2	0.125	0.875	0.875	0.125
South Dakota	Augustana University	Traditional	41	109	143	7	0.273333333	0.726666667	0.953333333	0.046666667
South Dakota	Black Hills State University	Traditional	68	224	258	29	0.232876712	0.767123288	0.898954704	0.101045296
South Dakota	Dakota State University	Traditional	20	95	107	0	0.173913043	0.826086957	1	0
South Dakota	Dakota Wesleyan University	Traditional	24	24	45	3	0.5	0.5	0.9375	0.0625
South Dakota	Mount Marty College	Traditional	12	36	47	1	0.25	0.75	0.979166667	0.020833333
South Dakota	Northern State University	Traditional	44	142	181	5	0.23655914	0.76344086	0.97311828	0.02688172
South Dakota	Oglala Lakota College	Traditional	5	22	1	26	0.185185185	0.814814815	0.037037037	0.962962963
South Dakota	Presentation College	Traditional	4	0	3	1	1	0	0.75	0.25
South Dakota	Sinte Gleska University	Traditional	6	14	7	13	0.3	0.7	0.35	0.65
South Dakota	South Dakota State University	Traditional	57	238	288	7	0.193220339	0.806779661	0.976271186	0.023728814
South Dakota	State of South Dakota	Alternative, not IHE-based	47	70	97	20	0.401709402	0.598290598	0.829059829	0.170940171
South Dakota	University of Sioux Falls	Traditional	22	50	68	4	0.305555556	0.694444444	0.944444444	0.055555556
South Dakota	University of South Dakota	Traditional	65	180	233	12	0.265306122	0.734693878	0.951020408	0.048979592
Tennessee	Aquinas College	Traditional	2	11	13	0	0.153846154	0.846153846	1	0
Tennessee	Aquinas College	Alternative, IHE-based	0	0	0	0
Tennessee	Austin Peay State University	Traditional	73	377	363	87	0.162222222	0.837777778	0.806666667	0.193333333
Tennessee	Austin Peay State University	Alternative, IHE-based	12	13	19	6	0.48	0.52	0.76	0.24
Tennessee	Belmont University	Traditional	36	124	155	5	0.225	0.775	0.96875	0.03125
Tennessee	Belmont University	Alternative, IHE-based	0	11	7	4	0	1	0.636363636	0.363636364
Tennessee	Bethel University	Traditional	165	169	245	89	0.494011976	0.505988024	0.733532934	0.266467066
Tennessee	Bethel University	Alternative, IHE-based	3	5	7	1	0.375	0.625	0.875	0.125
Tennessee	Bryan College	Traditional	16	51	65	2	0.23880597	0.76119403	0.970149254	0.029850746
Tennessee	Carson-Newman University	Traditional	29	71	89	11	0.29	0.71	0.89	0.11
Tennessee	Carson-Newman University	Alternative, IHE-based	23	11	28	6	0.676470588	0.323529412	0.823529412	0.176470588
Tennessee	Christian Brothers University	Traditional	0	13	8	5	0	1	0.615384615	0.384615385
Tennessee	Christian Brothers University	Alternative, IHE-based	6	17	12	10	0.260869565	0.739130435	0.545454545	0.454545455
Tennessee	Cumberland University	Traditional	11	21	32	0	0.34375	0.65625	1	0
Tennessee	Cumberland University	Alternative, IHE-based	5	10	10	5	0.333333333	0.666666667	0.666666667	0.333333333
Tennessee	East Tennessee State University	Traditional	55	186	222	14	0.228215768	0.771784232	0.940677966	0.059322034
Tennessee	East Tennessee State University	Alternative, IHE-based	3	0	3	0	1	0	1	0
Tennessee	Fisk University	Traditional	2	19	1	20	0.095238095	0.904761905	0.047619048	0.952380952
Tennessee	Fisk University	Alternative, IHE-based	2	1	0	3	0.666666667	0.333333333	0	1
Tennessee	Freed-Hardeman University	Traditional	32	169	116	60	0.15920398	0.84079602	0.659090909	0.340909091
Tennessee	Freed-Hardeman University	Alternative, IHE-based	33	52	12	64	0.388235294	0.611764706	0.157894737	0.842105263
Tennessee	Johnson University	Traditional	8	45	48	5	0.150943396	0.849056604	0.905660377	0.094339623
Tennessee	King University	Traditional	17	35	49	3	0.326923077	0.673076923	0.942307692	0.057692308
Tennessee	King University	Alternative, IHE-based	1	1	2	0	0.5	0.5	1	0
Tennessee	Lee University	Traditional	65	191	223	26	0.25390625	0.74609375	0.895582329	0.104417671
Tennessee	Lee University	Alternative, IHE-based	7	12	14	5	0.368421053	0.631578947	0.736842105	0.263157895
Tennessee	Lemoyne-Owen College	Traditional	5	19	1	23	0.208333333	0.791666667	0.041666667	0.958333333
Tennessee	Lemoyne-Owen College	Alternative, IHE-based	2	7	0	9	0.222222222	0.777777778	0	1
Tennessee	Lincoln Memorial University	Traditional	43	131	169	5	0.247126437	0.752873563	0.971264368	0.028735632
Tennessee	Lipscomb University	Traditional	47	214	235	23	0.180076628	0.819923372	0.910852713	0.089147287
Tennessee	Lipscomb University	Alternative, IHE-based	21	42	39	21	0.333333333	0.666666667	0.65	0.35
Tennessee	Martin Methodist College	Traditional	7	20	27	0	0.259259259	0.740740741	1	0
Tennessee	Martin Methodist College	Alternative, IHE-based	1	0	1	0	1	0	1	0
Tennessee	Maryville College	Traditional	14	40	47	7	0.259259259	0.740740741	0.87037037	0.12962963
Tennessee	Memphis College of Art	Traditional	0	2	1	1	0	1	0.5	0.5
Tennessee	Memphis College of Art	Alternative, IHE-based	4	1	2	3	0.8	0.2	0.4	0.6
Tennessee	Middle Tennessee State University	Traditional	182	613	416	61	0.228930818	0.771069182	0.8721174	0.1278826
Tennessee	Middle Tennessee State University	Alternative, IHE-based	67	55	68	19	0.549180328	0.450819672	0.781609195	0.218390805
Tennessee	Milligan College	Traditional	11	26	34	3	0.297297297	0.702702703	0.918918919	0.081081081
Tennessee	Milligan College	Alternative, IHE-based	4	1	5	0	0.8	0.2	1	0
Tennessee	Peabody College of Vanderbilt University	Traditional	41	267	229	71	0.133116883	0.866883117	0.763333333	0.236666667
Tennessee	South College	Traditional	3	5	7	1	0.375	0.625	0.875	0.125
Tennessee	Southern Adventist University	Traditional	17	55	47	22	0.236111111	0.763888889	0.68115942	0.31884058
Tennessee	Teach for America - Memphis	Alternative, not IHE-based	39	121	90	68	0.24375	0.75625	0.569620253	0.430379747
Tennessee	TEACH Tennessee	Alternative, not IHE-based	6	6	8	4	0.5	0.5	0.666666667	0.333333333
Tennessee	Tennessee State University	Traditional	18	25	27	16	0.418604651	0.581395349	0.627906977	0.372093023
Tennessee	Tennessee State University	Alternative, IHE-based	3	4	2	5	0.428571429	0.571428571	0.285714286	0.714285714
Tennessee	Tennessee Technological University	Traditional	122	355	462	27	0.255765199	0.744234801	0.944785276	0.055214724
Tennessee	Tennessee Technological University	Alternative, IHE-based	17	21	37	1	0.447368421	0.552631579	0.973684211	0.026315789
Tennessee	Tennessee Wesleyan University	Traditional	3	24	26	1	0.111111111	0.888888889	0.962962963	0.037037037
Tennessee	TNTP - Memphis Teaching Fellows	Alternative, not IHE-based	0	0	0	0
Tennessee	TNTP - Nashville Teaching Fellows	Alternative, not IHE-based	15	60	47	26	0.2	0.8	0.643835616	0.356164384
Tennessee	Trevecca Nazarene University	Traditional	23	125	128	20	0.155405405	0.844594595	0.864864865	0.135135135
Tennessee	Trevecca Nazarene University	Alternative, IHE-based	4	16	16	4	0.2	0.8	0.8	0.2
Tennessee	Tusculum College	Traditional	30	95	123	2	0.24	0.76	0.984	0.016
Tennessee	Tusculum College	Alternative, IHE-based	7	3	10	0	0.7	0.3	1	0
Tennessee	Union University	Traditional	13	73	84	2	0.151162791	0.848837209	0.976744186	0.023255814
Tennessee	Union University	Alternative, IHE-based	15	39	32	22	0.277777778	0.722222222	0.592592593	0.407407407
Tennessee	University of Memphis	Traditional	77	390	257	165	0.164882227	0.835117773	0.609004739	0.390995261
Tennessee	University of Memphis	Alternative, IHE-based	54	147	129	71	0.268656716	0.731343284	0.645	0.355
Tennessee	University of Tennessee - Chattanooga	Traditional	231	707	773	162	0.246268657	0.753731343	0.826737968	0.173262032
Tennessee	University of Tennessee - Chattanooga	Alternative, IHE-based	31	55	65	25	0.360465116	0.639534884	0.722222222	0.277777778
Tennessee	University of Tennessee - Knoxville	Traditional	65	363	383	45	0.151869159	0.848130841	0.894859813	0.105140187
Tennessee	University of Tennessee - Knoxville	Alternative, IHE-based	15	28	35	7	0.348837209	0.651162791	0.833333333	0.166666667
Tennessee	University of Tennessee - Martin	Traditional	30	116	135	2	0.205479452	0.794520548	0.98540146	0.01459854
Tennessee	University of Tennessee - Martin	Alternative, IHE-based	8	7	15	0	0.533333333	0.466666667	1	0
Tennessee	Welch College	Traditional	2	17	18	1	0.105263158	0.894736842	0.947368421	0.052631579
Tennessee	Welch College	Alternative, IHE-based	0	0	0	0
Texas	A Career in Education-ACP	Alternative, not IHE-based	11	27	6	34	0.289473684	0.710526316	0.15	0.85
Texas	A Career in Teaching-EPP (Corpus Christi)	Alternative, not IHE-based	19	42	17	44	0.31147541	0.68852459	0.278688525	0.721311475
Texas	A Career in Teaching-EPP (McAllen)	Alternative, not IHE-based	21	56	4	73	0.272727273	0.727272727	0.051948052	0.948051948
Texas	A+ Texas Teachers	Alternative, not IHE-based	7637	14609	3364	3476	0.343297671	0.656702329	0.491812865	0.508187135
Texas	Abilene Christian University	Traditional	22	117	124	15	0.158273381	0.841726619	0.892086331	0.107913669
Texas	ACT - Rio Grande Valley	Alternative, not IHE-based	60	63	12	111	0.487804878	0.512195122	0.097560976	0.902439024
Texas	ACT-Central Texas	Alternative, not IHE-based	6	5	4	7	0.545454545	0.454545455	0.363636364	0.636363636
Texas	ACT-Houston	Alternative, not IHE-based	87	213	135	152	0.29	0.71	0.470383275	0.529616725
Texas	ACT-Houston at Dallas	Alternative, not IHE-based	83	152	130	105	0.353191489	0.646808511	0.553191489	0.446808511
Texas	ACT-San Antonio (Alt Cert for Teachers)	Alternative, not IHE-based	12	8	14	6	0.6	0.4	0.7	0.3
Texas	Alamo Colleges Educator Preparation Program	Alternative, not IHE-based	30	56	15	71	0.348837209	0.651162791	0.174418605	0.825581395
Texas	Alternative-South Texas Educator Program (A-STEP)	Alternative, not IHE-based	82	33	5	110	0.713043478	0.286956522	0.043478261	0.956521739
Texas	Angelo State University	Traditional	52	130	125	57	0.285714286	0.714285714	0.686813187	0.313186813
Texas	Angelo State University	Alternative, IHE-based	9	16	20	5	0.36	0.64	0.8	0.2
Texas	Arlington Baptist College Teacher Certification Program (ABCTCP)	Traditional	4	2	1	0	0.666666667	0.333333333	1	0
Texas	Austin College	Alternative, IHE-based	6	12	11	7	0.333333333	0.666666667	0.611111111	0.388888889
Texas	Austin Community College - Teacher Preparation and Certification Program	Alternative, not IHE-based	5	18	12	11	0.217391304	0.782608696	0.52173913	0.47826087
Texas	Baylor University	Traditional	54	246	232	68	0.18	0.82	0.773333333	0.226666667
Texas	Baylor University	Alternative, IHE-based	1	2	2	1	0.333333333	0.666666667	0.666666667	0.333333333
Texas	Concordia University	Traditional	8	46	40	14	0.148148148	0.851851852	0.740740741	0.259259259
Texas	Concordia University	Alternative, IHE-based	2	44	10	30	0.043478261	0.956521739	0.25	0.75
Texas	Dallas Baptist University	Traditional	2	48	45	5	0.04	0.96	0.9	0.1
Texas	Dallas Baptist University	Alternative, IHE-based	7	32	17	22	0.179487179	0.820512821	0.435897436	0.564102564
Texas	Dallas Christian College	Traditional	3	3	2	4	0.5	0.5	0.333333333	0.666666667
Texas	Dallas Christian College	Alternative, not IHE-based	0	0	0	0
Texas	Dallas ISD	Alternative, not IHE-based	65	126	33	158	0.340314136	0.659685864	0.172774869	0.827225131
Texas	East Texas Baptist University	Traditional	14	43	57	12	0.245614035	0.754385965	0.826086957	0.173913043
Texas	East Texas Baptist University	Alternative, IHE-based	2	2	4	0	0.5	0.5	1	0
Texas	Education Career Alternatives Program (ECAP)	Alternative, not IHE-based	92	168	118	142	0.353846154	0.646153846	0.453846154	0.546153846
Texas	Educators of Excellence ACP	Alternative, not IHE-based	3	11	13	1	0.214285714	0.785714286	0.928571429	0.071428571
Texas	EIT: Excellence in Teaching	Alternative, not IHE-based	22	10	32	32	0.6875	0.3125	0.5	0.5
Texas	eTeach n Texas	Alternative, not IHE-based	0	0	0	0
Texas	Hardin-Simmons University	Traditional	23	63	72	14	0.26744186	0.73255814	0.837209302	0.162790698
Texas	Hardin-Simmons University	Alternative, IHE-based	0	0	0	0
Texas	Harris County Department of Education	Alternative, not IHE-based	11	38	12	37	0.224489796	0.775510204	0.244897959	0.755102041
Texas	Houston Baptist University	Traditional	8	33	20	21	0.195121951	0.804878049	0.487804878	0.512195122
Texas	Houston Baptist University	Alternative, IHE-based	12	62	20	54	0.162162162	0.837837838	0.27027027	0.72972973
Texas	Houston Community College System (ACP)	Alternative, not IHE-based	29	99	37	91	0.2265625	0.7734375	0.2890625	0.7109375
Texas	Houston ISD	Alternative, not IHE-based	25	34	22	55	0.423728814	0.576271186	0.285714286	0.714285714
Texas	Howard Payne University	Traditional	20	41	52	9	0.327868852	0.672131148	0.852459016	0.147540984
Texas	Howard Payne University	Alternative, IHE-based	0	0	0	0
Texas	Huston-Tillotson University	Traditional	12	30	4	38	0.285714286	0.714285714	0.095238095	0.904761905
Texas	Huston-Tillotson University	Alternative, IHE-based	20	30	11	39	0.4	0.6	0.22	0.78
Texas	Intern Teacher ACP	Alternative, not IHE-based	0	22	22	22	0	1	0.5	0.5
Texas	iteachTEXAS	Alternative, not IHE-based	1706	900	1606	1363	0.654643131	0.345356869	0.54092287	0.45907713
Texas	Jarvis Christian College	Traditional	27	10	4	33	0.72972973	0.27027027	0.108108108	0.891891892
Texas	Lamar University	Traditional	57	283	239	101	0.167647059	0.832352941	0.702941176	0.297058824
Texas	Lamar University	Alternative, IHE-based	19	60	43	36	0.240506329	0.759493671	0.544303797	0.455696203
Texas	LeTourneau University	Traditional	14	115	105	62	0.108527132	0.891472868	0.628742515	0.371257485
Texas	LeTourneau University	Alternative, IHE-based	2	2	3	1	0.5	0.5	0.75	0.25
Texas	Lonestar College - Kingwood	Alternative, not IHE-based	348	666	551	501	0.343195266	0.656804734	0.523764259	0.476235741
Texas	Lubbock Christian University	Traditional	26	87	87	27	0.230088496	0.769911504	0.763157895	0.236842105
Texas	McLennan Community College	Alternative, IHE-based	52	117	30	30	0.307692308	0.692307692	0.5	0.5
Texas	McMurry University	Traditional	29	66	75	20	0.305263158	0.694736842	0.789473684	0.210526316
Texas	McMurry University	Alternative, IHE-based	1	6	5	2	0.142857143	0.857142857	0.714285714	0.285714286
Texas	Midwestern State University	Traditional	23	137	50	16	0.14375	0.85625	0.757575758	0.242424242
Texas	Midwestern State University	Alternative, IHE-based	0	5	4	1	0	1	0.8	0.2
Texas	Mountain View College	Alternative, not IHE-based	35	55	17	73	0.388888889	0.611111111	0.188888889	0.811111111
Texas	North American College	Traditional	1	13	5	9	0.071428571	0.928571429	0.357142857	0.642857143
Texas	Our Lady of the Lake University	Traditional	1	7	2	6	0.125	0.875	0.25	0.75
Texas	Pasadena ISD	Alternative, not IHE-based	26	66	44	49	0.282608696	0.717391304	0.47311828	0.52688172
Texas	Paul Quinn College	Traditional	0	5	1	4	0	1	0.2	0.8
Texas	Paul Quinn College	Alternative, IHE-based	2	5	1	6	0.285714286	0.714285714	0.142857143	0.857142857
Texas	Prairie View A&M University	Traditional	45	126	7	163	0.263157895	0.736842105	0.041176471	0.958823529
Texas	Prairie View A&M University	Alternative, IHE-based	34	39	4	67	0.465753425	0.534246575	0.056338028	0.943661972
Texas	Quality ACT: Alternative Certified Teachers	Alternative, not IHE-based	34	79	55	58	0.300884956	0.699115044	0.486725664	0.513274336
Texas	Region 01 Education Service Center	Alternative, not IHE-based	43	34	15	62	0.558441558	0.441558442	0.194805195	0.805194805
Texas	Region 02 Education Service Center	Alternative, not IHE-based	14	39	26	27	0.264150943	0.735849057	0.490566038	0.509433962
Texas	Region 03 Education Service Center	Alternative, not IHE-based	9	41	44	16	0.18	0.82	0.733333333	0.266666667
Texas	Region 04 Education Service Center	Alternative, not IHE-based	160	475	336	299	0.251968504	0.748031496	0.529133858	0.470866142
Texas	Region 05 Education Service Center	Alternative, not IHE-based	10	37	36	11	0.212765957	0.787234043	0.765957447	0.234042553
Texas	Region 06 Education Service Center	Alternative, not IHE-based	7	29	25	11	0.194444444	0.805555556	0.694444444	0.305555556
Texas	Region 07 Education Service Center	Alternative, not IHE-based	20	35	46	9	0.363636364	0.636363636	0.836363636	0.163636364
Texas	Region 10 Education Service Center	Alternative, not IHE-based	86	153	169	70	0.359832636	0.640167364	0.707112971	0.292887029
Texas	Region 11 Education Service Center	Alternative, not IHE-based	58	138	129	66	0.295918367	0.704081633	0.661538462	0.338461538
Texas	Region 12 Education Service Center	Alternative, not IHE-based	18	57	55	20	0.24	0.76	0.733333333	0.266666667
Texas	Region 13 Education Service Center	Alternative, not IHE-based	2	2	0	4	0.5	0.5	0	1
Texas	Region 14 Education Service Center	Alternative, not IHE-based	1	8	8	1	0.111111111	0.888888889	0.888888889	0.111111111
Texas	Region 18 Education Service Center	Alternative, not IHE-based	37	95	66	66	0.28030303	0.71969697	0.5	0.5
Texas	Region 19 Education Service Center	Alternative, not IHE-based	22	30	7	45	0.423076923	0.576923077	0.134615385	0.865384615
Texas	Region 20 Education Service Center	Alternative, not IHE-based	83	160	163	106	0.341563786	0.658436214	0.605947955	0.394052045
Texas	Relay GSE Houston	Alternative, IHE-based	14	37	17	34	0.274509804	0.725490196	0.333333333	0.666666667
Texas	Rice University	Traditional	0	1	0	1	0	1	0	1
Texas	Rice University	Alternative, IHE-based	2	2	3	1	0.5	0.5	0.75	0.25
Texas	Sam Houston State University	Traditional	188	1082	675	328	0.148031496	0.851968504	0.672981057	0.327018943
Texas	Sam Houston State University	Alternative, IHE-based	4	22	17	19	0.153846154	0.846153846	0.472222222	0.527777778
Texas	Schreiner University	Traditional	5	25	20	10	0.166666667	0.833333333	0.666666667	0.333333333
Texas	Schreiner University	Alternative, IHE-based	1	6	6	1	0.142857143	0.857142857	0.857142857	0.142857143
Texas	South Texas College - Alternative Certification Program (STAC)	Alternative, not IHE-based	27	79	5	101	0.254716981	0.745283019	0.047169811	0.952830189
Texas	South Texas Transition to Teaching Alternative Certification Program	Alternative, not IHE-based	102	255	4	52	0.285714286	0.714285714	0.071428571	0.928571429
Texas	Southern Methodist University	Traditional	15	67	59	25	0.182926829	0.817073171	0.702380952	0.297619048
Texas	Southern Methodist University	Alternative, IHE-based	109	28	43	94	0.795620438	0.204379562	0.313868613	0.686131387
Texas	Southwestern Adventist University	Traditional	11	56	17	50	0.164179104	0.835820896	0.253731343	0.746268657
Texas	Southwestern Adventist University	Alternative, IHE-based	5	3	3	5	0.625	0.375	0.375	0.625
Texas	Southwestern Assemblies of God University	Traditional	6	44	39	11	0.12	0.88	0.78	0.22
Texas	Southwestern Assemblies of God University	Alternative, IHE-based	0	1	1	0	0	1	1	0
Texas	Southwestern University	Traditional	5	11	16	5	0.3125	0.6875	0.761904762	0.238095238
Texas	Southwestern University	Alternative, IHE-based	0	0	0	0
Texas	St Edward's University	Traditional	11	56	33	34	0.164179104	0.835820896	0.492537313	0.507462687
Texas	St Edward's University	Alternative, IHE-based	0	1	0	1	0	1	0	1
Texas	St Mary's University	Traditional	3	24	8	28	0.111111111	0.888888889	0.222222222	0.777777778
Texas	St Mary's University	Alternative, IHE-based	0	0	0	0
Texas	Stephen F Austin State University	Traditional	114	495	463	146	0.187192118	0.812807882	0.760262726	0.239737274
Texas	Stephen F Austin State University	Alternative, IHE-based	15	31	28	18	0.326086957	0.673913043	0.608695652	0.391304348
Texas	Sul Ross State University - Alpine	Traditional	11	25	35	24	0.305555556	0.694444444	0.593220339	0.406779661
Texas	Sul Ross State University - Alpine	Alternative, IHE-based	11	7	17	12	0.611111111	0.388888889	0.586206897	0.413793103
Texas	Sul Ross State University - Uvalde/Rio Grande	Traditional	21	100	8	113	0.173553719	0.826446281	0.066115702	0.933884298
Texas	Sul Ross State University - Uvalde/Rio Grande	Alternative, IHE-based	6	40	2	44	0.130434783	0.869565217	0.043478261	0.956521739
Texas	Tarleton State University	Traditional	50	278	261	67	0.152439024	0.847560976	0.795731707	0.204268293
Texas	Tarleton State University	Alternative, IHE-based	21	52	56	17	0.287671233	0.712328767	0.767123288	0.232876712
Texas	TeacherBuilder.com	Alternative, not IHE-based	82	148	10	209	0.356521739	0.643478261	0.0456621	0.9543379
Texas	Teachers for the 21st Century	Alternative, not IHE-based	15	20	1	34	0.428571429	0.571428571	0.028571429	0.971428571
Texas	Texas A&M International University	Traditional	51	290	9	334	0.149560117	0.850439883	0.026239067	0.973760933
Texas	Texas A&M International University	Alternative, IHE-based	39	96	2	133	0.288888889	0.711111111	0.014814815	0.985185185
Texas	Texas A&M University	Traditional	144	1337	975	506	0.0972316	0.9027684	0.65833896	0.34166104
Texas	Texas A&M University	Alternative, IHE-based	10	16	16	10	0.384615385	0.615384615	0.615384615	0.384615385
Texas	Texas A&M University - Central Texas	Traditional	5	26	26	5	0.161290323	0.838709677	0.838709677	0.161290323
Texas	Texas A&M University - Central Texas	Alternative, IHE-based	1	6	4	3	0.142857143	0.857142857	0.571428571	0.428571429
Texas	Texas A&M University - Commerce	Traditional	8	78	74	12	0.093023256	0.906976744	0.860465116	0.139534884
Texas	Texas A&M University - Commerce	Alternative, IHE-based	66	157	170	53	0.295964126	0.704035874	0.762331839	0.237668161
Texas	Texas A&M University - Corpus Christi	Traditional	40	173	96	117	0.187793427	0.812206573	0.450704225	0.549295775
Texas	Texas A&M University - Corpus Christi	Alternative, IHE-based	6	17	17	6	0.260869565	0.739130435	0.739130435	0.260869565
Texas	Texas A&M University - Kingsville	Traditional	5	149	30	174	0.032467532	0.967532468	0.147058824	0.852941176
Texas	Texas A&M University - Kingsville	Alternative, IHE-based	12	15	9	18	0.444444444	0.555555556	0.333333333	0.666666667
Texas	Texas A&M University - San Antonio	Traditional	59	289	94	254	0.16954023	0.83045977	0.270114943	0.729885057
Texas	Texas A&M University - San Antonio	Alternative, IHE-based	30	98	46	82	0.234375	0.765625	0.359375	0.640625
Texas	Texas A&M University - Texarkana	Traditional	5	77	70	19	0.06097561	0.93902439	0.786516854	0.213483146
Texas	Texas A&M University - Texarkana	Alternative, IHE-based	7	27	26	9	0.205882353	0.794117647	0.742857143	0.257142857
Texas	Texas Alternative Certification Program at Austin	Alternative, not IHE-based	4	9	9	4	0.307692308	0.692307692	0.692307692	0.307692308
Texas	Texas Alternative Certification Program at Brownsville	Alternative, not IHE-based	11	21	2	30	0.34375	0.65625	0.0625	0.9375
Texas	Texas Alternative Certification Program at Houston	Alternative, not IHE-based	3	12	3	12	0.2	0.8	0.2	0.8
Texas	Texas Alternative Certification Program at San Antonio	Alternative, not IHE-based	1	4	1	4	0.2	0.8	0.2	0.8
Texas	Texas Alternative Certification Program El Paso	Alternative, not IHE-based	39	54	12	81	0.419354839	0.580645161	0.129032258	0.870967742
Texas	Texas Christian University	Traditional	44	165	168	41	0.210526316	0.789473684	0.803827751	0.196172249
Texas	Texas College	Traditional	12	12	4	20	0.5	0.5	0.166666667	0.833333333
Texas	Texas Lutheran University	Traditional	23	64	53	34	0.264367816	0.735632184	0.609195402	0.390804598
Texas	Texas Lutheran University	Alternative, IHE-based	4	10	9	5	0.285714286	0.714285714	0.642857143	0.357142857
Texas	Texas Southern University	Traditional	13	64	1	76	0.168831169	0.831168831	0.012987013	0.987012987
Texas	Texas Southern University	Alternative, IHE-based	0	0	0	0
Texas	Texas State University	Traditional	201	900	854	513	0.182561308	0.817438692	0.624725677	0.375274323
Texas	Texas Tech University	Traditional	96	600	457	421	0.137931034	0.862068966	0.520501139	0.479498861
Texas	Texas Tech University	Alternative, IHE-based	0	5	4	1	0	1	0.8	0.2
Texas	Texas Wesleyan University	Traditional	14	75	45	45	0.157303371	0.842696629	0.5	0.5
Texas	Texas Wesleyan University	Alternative, IHE-based	0	0	0	0
Texas	Texas Womans University	Traditional	32	367	214	185	0.080200501	0.919799499	0.536340852	0.463659148
Texas	Texas Womans University	Alternative, IHE-based	17	123	87	53	0.121428571	0.878571429	0.621428571	0.378571429
Texas	The Texas Institute for Teacher Education	Alternative, not IHE-based	30	119	66	83	0.201342282	0.798657718	0.44295302	0.55704698
Texas	TNTP Academy - Fort Worth	Alternative, not IHE-based	31	54	38	42	0.364705882	0.635294118	0.475	0.525
Texas	Training via E-Learning: An Alternative Certification Hybrid (T.E.A.C.H.)	Alternative, not IHE-based	10	38	30	18	0.208333333	0.791666667	0.625	0.375
Texas	Trinity University	Alternative, IHE-based	5	29	23	11	0.147058824	0.852941176	0.676470588	0.323529412
Texas	University of Dallas	Traditional	2	9	8	3	0.181818182	0.818181818	0.727272727	0.272727273
Texas	University of Dallas	Alternative, IHE-based	0	2	2	0	0	1	1	0
Texas	University of Houston	Traditional	16	100	27	88	0.137931034	0.862068966	0.234782609	0.765217391
Texas	University of Houston	Alternative, IHE-based	2	2	1	3	0.5	0.5	0.25	0.75
Texas	University of Houston-Clear Lake	Traditional	32	390	183	209	0.075829384	0.924170616	0.466836735	0.533163265
Texas	University of Houston-Clear Lake	Alternative, IHE-based	3	30	18	13	0.090909091	0.909090909	0.580645161	0.419354839
Texas	University of Houston-Downtown	Traditional	45	386	97	330	0.104408353	0.895591647	0.227166276	0.772833724
Texas	University of Houston-Downtown	Alternative, IHE-based	4	28	11	20	0.125	0.875	0.35483871	0.64516129
Texas	University of Houston-Victoria	Traditional	22	209	125	106	0.095238095	0.904761905	0.541125541	0.458874459
Texas	University of Houston-Victoria	Alternative, IHE-based	0	7	3	4	0	1	0.428571429	0.571428571
Texas	University of Mary Hardin-Baylor	Traditional	22	71	73	21	0.23655914	0.76344086	0.776595745	0.223404255
Texas	University of Mary Hardin-Baylor	Alternative, IHE-based	1	2	2	1	0.333333333	0.666666667	0.666666667	0.333333333
Texas	University of North Texas	Traditional	228	720	608	339	0.240506329	0.759493671	0.642027455	0.357972545
Texas	University of North Texas	Alternative, IHE-based	62	119	137	44	0.342541436	0.657458564	0.756906077	0.243093923
Texas	University of North Texas - Dallas	Traditional	9	115	23	101	0.072580645	0.927419355	0.185483871	0.814516129
Texas	University of North Texas - Dallas	Alternative, IHE-based	0	2	0	2	0	1	0	1
